,Holiday,Year,Month,Day,Hour,Minute,DofW,Weekend,Normal,Actual,Anomaly,Unit,area
4258,0,2016,8,30,22,0,1,0,7387.567017063125,7421.380852473479,33.81383541035393,GWh,ch
4259,0,2016,8,31,22,0,2,0,7411.474791918958,7451.130248425718,39.65545650675995,GWh,ch
4260,0,2016,9,1,22,0,3,0,7433.427614452499,7476.840403135048,43.412788682549035,GWh,ch
4261,0,2016,9,2,22,0,4,0,7454.367013876042,7510.1808613375215,55.81384746147978,GWh,ch
4262,0,2016,9,3,22,0,5,1,7474.2929901843745,7538.817727868849,64.52473768447453,GWh,ch
4263,0,2016,9,4,22,0,6,1,7493.205543372708,7382.845471381713,-110.3600719909955,GWh,ch
4264,0,2016,9,5,22,0,0,0,7511.10467344625,7378.496643404414,-132.60803004183617,GWh,ch
4265,0,2016,9,6,22,0,1,0,7527.990380409792,7392.666040675232,-135.32433973456045,GWh,ch
4266,0,2016,9,7,22,0,2,0,7543.862664258125,7395.624099755878,-148.23856450224685,GWh,ch
4267,0,2016,9,8,22,0,3,0,7558.721524986459,7391.909669740151,-166.81185524630837,GWh,ch
4268,0,2016,9,9,22,0,4,0,7572.566962600001,7396.954472924666,-175.61248967533447,GWh,ch
4269,0,2016,9,10,22,0,5,1,7585.398977103541,7429.556671113981,-155.84230598956037,GWh,ch
4270,0,2016,9,11,22,0,6,1,7597.217568491876,7531.909135760566,-65.30843273130995,GWh,ch
4271,0,2016,9,12,22,0,0,0,7608.022736765416,7545.508274243573,-62.51446252184269,GWh,ch
4272,0,2016,9,13,22,0,1,0,7617.8144819237505,7564.241288167378,-53.57319375637235,GWh,ch
4273,0,2016,9,14,22,0,2,0,7626.592803962084,7589.877891300398,-36.71491266168596,GWh,ch
4274,0,2016,9,15,22,0,3,0,7634.621615156459,7613.890477219139,-20.731137937319545,GWh,ch
4275,0,2016,9,16,22,0,4,0,7642.07569893625,7635.67105598479,-6.404642951460119,GWh,ch
4276,0,2016,9,17,22,0,5,1,7648.892480700833,7649.841181149967,0.9487004491338666,GWh,ch
4277,0,2016,9,18,22,0,6,1,7655.071960445417,7497.777035315576,-157.29492512984143,GWh,ch
4278,0,2016,9,19,22,0,0,0,7660.61413817,7494.556003043563,-166.05813512643726,GWh,ch
4279,0,2016,9,20,22,0,1,0,7665.519013879792,7479.576268314328,-185.94274556546316,GWh,ch
4280,0,2016,9,21,22,0,2,0,7669.786587579583,7466.366732485641,-203.41985509394272,GWh,ch
4281,0,2016,9,22,22,0,3,0,7673.416859264166,7455.287790874242,-218.1290683899242,GWh,ch
4282,0,2016,9,23,22,0,4,0,7676.409828933959,7453.692983049837,-222.71684588412245,GWh,ch
4283,0,2016,9,24,22,0,5,1,7678.765496583333,7455.183977615247,-223.58151896808522,GWh,ch
4284,0,2016,9,25,22,0,6,1,7680.483862213126,7370.650949579253,-309.8329126338722,GWh,ch
4285,0,2016,9,26,22,0,0,0,7681.564925827708,7345.656394426979,-335.90853140072886,GWh,ch
4286,0,2016,9,27,22,0,1,0,7682.0086874275,7329.451129135308,-352.55755829219197,GWh,ch
4287,0,2016,9,28,22,0,2,0,7681.815147017292,7313.061758397659,-368.75338861963246,GWh,ch
4288,0,2016,9,29,22,0,3,0,7680.984304591875,7294.693492323201,-386.290812268674,GWh,ch
4289,0,2016,9,30,22,0,4,0,7679.449885662084,7282.896877483068,-396.5530081790157,GWh,ch
4290,0,2016,10,1,22,0,5,1,7677.219858473124,7277.299916989478,-399.91994148364574,GWh,ch
4291,0,2016,10,2,22,0,6,1,7674.357648534166,7193.942126641778,-480.4155218923888,GWh,ch
4292,0,2016,10,3,22,0,0,0,7670.8632558399995,7164.744697427166,-506.1185584128334,GWh,ch
4293,0,2016,10,4,22,0,1,0,7666.736680391042,7141.301970002354,-525.4347103886876,GWh,ch
4294,0,2016,10,5,22,0,2,0,7661.977922186875,7108.343389233244,-553.6345329536307,GWh,ch
4295,0,2016,10,6,22,0,3,0,7656.586981227917,7073.00776387936,-583.579217348557,GWh,ch
4296,0,2016,10,7,22,0,4,0,7650.56385751375,7051.470153314883,-599.0937041988673,GWh,ch
4297,0,2016,10,8,22,0,5,1,7643.908551044792,7040.624451115081,-603.2840999297114,GWh,ch
4298,0,2016,10,9,22,0,6,1,7636.621061820625,7069.1656779410905,-567.4553838795346,GWh,ch
4299,0,2016,10,10,22,0,0,0,7628.701389841667,7041.848262806731,-586.8531270349358,GWh,ch
4300,0,2016,10,11,22,0,1,0,7620.149535112709,7014.827528425531,-605.3220066871772,GWh,ch
4301,0,2016,10,12,22,0,2,0,7610.965497628542,6985.7316823293595,-625.2338152991824,GWh,ch
4302,0,2016,10,13,22,0,3,0,7601.149277389583,6953.251192994721,-647.898084394862,GWh,ch
4303,0,2016,10,14,22,0,4,0,7590.7008743954175,6956.185057836046,-634.5158165593712,GWh,ch
4304,0,2016,10,15,22,0,5,1,7579.7849195735425,6958.966284233007,-620.8186353405354,GWh,ch
4305,0,2016,10,16,22,0,6,1,7568.466032772291,6893.519192108531,-674.9468406637607,GWh,ch
4306,0,2016,10,17,22,0,0,0,7556.664320631041,6864.9261616371,-691.7381589939405,GWh,ch
4307,0,2016,10,18,22,0,1,0,7544.379783149791,6837.0006933219265,-707.3790898278648,GWh,ch
4308,0,2016,10,19,22,0,2,0,7531.612420323333,6803.764388547655,-727.8480317756785,GWh,ch
4309,0,2016,10,20,22,0,3,0,7518.3622321520825,6771.902503547863,-746.4597286042199,GWh,ch
4310,0,2016,10,21,22,0,4,0,7504.629218640833,6750.716899217583,-753.9123194232498,GWh,ch
4311,0,2016,10,22,22,0,5,1,7490.413379789584,6736.2063351418465,-754.2070446477373,GWh,ch
4312,0,2016,10,23,22,0,6,1,7475.714715593124,6666.690523498529,-809.0241920945955,GWh,ch
4313,0,2016,10,24,22,0,0,0,7460.533226051874,6621.901282912789,-838.6319431390857,GWh,ch
4314,0,2016,10,25,22,0,1,0,7444.868911170625,6589.679822379768,-855.1890887908576,GWh,ch
4315,0,2016,10,26,22,0,2,0,7428.721770949375,6561.119114669873,-867.6026562795023,GWh,ch
4316,0,2016,10,27,22,0,3,0,7412.091805388125,6527.35712975417,-884.7346756339548,GWh,ch
4317,0,2016,10,28,22,0,4,0,7394.979014481666,6498.012776062212,-896.9662384194544,GWh,ch
4318,0,2016,10,29,22,0,5,1,7377.680514398084,6483.59662093237,-894.083893465714,GWh,ch
4319,0,2016,10,30,23,0,6,1,7359.4116587225,6644.645936076348,-714.7657226461515,GWh,ch
4320,0,2016,10,31,23,0,0,0,7340.425728129791,6639.918794157493,-700.5069339722986,GWh,ch
4321,0,2016,11,1,23,0,1,0,7320.372544839374,6635.0469130478805,-685.3256317914938,GWh,ch
4322,0,2016,11,2,23,0,2,0,7299.826440414166,6622.851849261168,-676.9745911529981,GWh,ch
4323,0,2016,11,3,23,0,3,0,7278.787414848542,6603.240579721395,-675.5468351271466,GWh,ch
4324,0,2016,11,4,23,0,4,0,7257.255468138125,6595.655587994907,-661.5998801432179,GWh,ch
4325,0,2016,11,5,23,0,5,1,7235.2306002877085,6606.252707258904,-628.9778930288048,GWh,ch
4326,0,2016,11,6,23,0,6,1,7212.712811297292,6601.773717765591,-610.9390935317015,GWh,ch
4327,0,2016,11,7,23,0,0,0,7189.7021011720835,6590.90123212981,-598.8008690422739,GWh,ch
4328,0,2016,11,8,23,0,1,0,7166.198469906459,6581.086231196984,-585.1122387094747,GWh,ch
4329,0,2016,11,9,23,0,2,0,7142.20191750125,6572.929625742277,-569.2722917589736,GWh,ch
4330,0,2016,11,10,23,0,3,0,7117.712443955625,6566.007488229814,-551.7049557258106,GWh,ch
4331,0,2016,11,11,23,0,4,0,7092.730049270416,6565.0453390277435,-527.6847102426727,GWh,ch
4332,0,2016,11,12,23,0,5,1,7067.2547334500005,6555.082444153207,-512.1722892967937,GWh,ch
4333,0,2016,11,13,23,0,6,1,7041.2864964895825,6382.158756477529,-659.1277400120534,GWh,ch
4334,0,2016,11,14,23,0,0,0,7014.825338389167,6337.187654273425,-677.6376841157416,GWh,ch
4335,0,2016,11,15,23,0,1,0,6987.999624028958,6298.974078137703,-689.0255458912552,GWh,ch
4336,0,2016,11,16,23,0,2,0,6960.948514650834,6273.038286654319,-687.9102279965155,GWh,ch
4337,0,2016,11,17,23,0,3,0,6933.691390567917,6247.553424723352,-686.1379658445649,GWh,ch
4338,0,2016,11,18,23,0,4,0,6906.228251785,6227.189583764694,-679.0386680203055,GWh,ch
4339,0,2016,11,19,23,0,5,1,6878.559098302084,6213.941540080367,-664.6175582217165,GWh,ch
4340,0,2016,11,20,23,0,6,1,6850.683930119168,6263.140211833287,-587.5437182858805,GWh,ch
4341,0,2016,11,21,23,0,0,0,6822.60274723625,6243.800374025919,-578.8023732103311,GWh,ch
4342,0,2016,11,22,23,0,1,0,6794.315549653333,6221.776625122635,-572.5389245306978,GWh,ch
4343,0,2016,11,23,23,0,2,0,6765.822337370417,6199.555403253231,-566.2669341171859,GWh,ch
4344,0,2016,11,24,23,0,3,0,6737.1231103875,6169.72969816609,-567.3934122214096,GWh,ch
4345,0,2016,11,25,23,0,4,0,6708.217868704584,6149.723921479664,-558.4939472249207,GWh,ch
4346,0,2016,11,26,23,0,5,1,6679.106612321666,6150.144971573663,-528.9616407480034,GWh,ch
4347,0,2016,11,27,23,0,6,1,6649.78934123875,6255.570436368039,-394.2189048707114,GWh,ch
4348,0,2016,11,28,23,0,0,0,6620.266055455834,6251.853595292622,-368.412460163212,GWh,ch
4349,0,2016,11,29,23,0,1,0,6590.536754972917,6242.610886903019,-347.92586806989857,GWh,ch
4350,0,2016,11,30,23,0,2,0,6561.2396453941665,6224.3404827426675,-336.89916265149895,GWh,ch
4351,0,2016,12,1,23,0,3,0,6532.322975443126,6213.553265718441,-318.7697097246846,GWh,ch
4352,0,2016,12,2,23,0,4,0,6503.1989567220835,6225.668414138985,-277.5305425830984,GWh,ch
4353,0,2016,12,3,23,0,5,1,6473.867589236249,6226.173365446927,-247.69422378932177,GWh,ch
4354,0,2016,12,4,23,0,6,1,6444.32887298,5953.0076070364885,-491.3212659435112,GWh,ch
4355,0,2016,12,5,23,0,0,0,6414.582807948958,5903.997291538616,-510.5855164103423,GWh,ch
4356,0,2016,12,6,23,0,1,0,6384.629394153126,5851.7857637337365,-532.8436304193892,GWh,ch
4357,0,2016,12,7,23,0,2,0,6354.468631586875,5808.906523970811,-545.5621076160642,GWh,ch
4358,0,2016,12,8,23,0,3,0,6324.100520245834,5771.025199371171,-553.0753208746628,GWh,ch
4359,0,2016,12,9,23,0,4,0,6293.52506014,5736.157769691891,-557.3672904481091,GWh,ch
4360,0,2016,12,10,23,0,5,1,6262.742251268959,5705.078238834717,-557.6640124342421,GWh,ch
4361,0,2016,12,11,23,0,6,1,6231.752093627917,5568.086544741221,-663.6655488866963,GWh,ch
4362,0,2016,12,12,23,0,0,0,6200.554587216876,5499.962251674008,-700.5923355428677,GWh,ch
4363,0,2016,12,13,23,0,1,0,6169.149732035833,5430.646077880193,-738.5036541556401,GWh,ch
4364,0,2016,12,14,23,0,2,0,6137.537528090001,5363.98841747776,-773.5491106122408,GWh,ch
4365,0,2016,12,15,23,0,3,0,6105.771972446667,5309.643146775429,-796.1288256712378,GWh,ch
4366,0,2016,12,16,23,0,4,0,6073.795738158541,5275.6165707064265,-798.1791674521146,GWh,ch
4367,0,2016,12,17,23,0,5,1,6041.510381320416,5238.093961918697,-803.4164194017194,GWh,ch
4368,0,2016,12,18,23,0,6,1,6008.915901927084,5048.25722448642,-960.6586774406642,GWh,ch
4369,0,2016,12,19,23,0,0,0,5976.0122999737505,4962.983573299204,-1013.0287266745463,GWh,ch
4370,0,2016,12,20,23,0,1,0,5942.799575460416,4867.965973122518,-1074.833602337898,GWh,ch
4371,0,2016,12,21,23,0,2,0,5909.2777283922915,4773.628609316776,-1135.649119075515,GWh,ch
4372,0,2016,12,22,23,0,3,0,5875.446758768959,4694.08724265595,-1181.3595161130088,GWh,ch
4373,0,2016,12,23,23,0,4,0,5841.306666590834,4640.579828418305,-1200.726838172529,GWh,ch
4374,0,2016,12,24,23,0,5,1,5806.857451857501,4598.642036059981,-1208.2154157975192,GWh,ch
4375,0,2016,12,25,23,0,6,1,5772.0991145641665,4654.094190591363,-1118.0049239728032,GWh,ch
4376,0,2016,12,26,23,0,0,0,5737.031654716041,4599.871004153801,-1137.1606505622403,GWh,ch
4377,0,2016,12,27,23,0,1,0,5701.655072312708,4538.638076067839,-1163.016996244869,GWh,ch
4378,0,2016,12,28,23,0,2,0,5665.969367349375,4479.554714929674,-1186.4146524197004,GWh,ch
4379,0,2016,12,29,23,0,3,0,5629.974539831251,4410.425601606997,-1219.548938224254,GWh,ch
4380,0,2016,12,30,23,0,4,0,5593.398649549584,4341.460537840316,-1251.938111709268,GWh,ch
4381,0,2016,12,31,23,0,5,1,5559.147526935,4299.102991420484,-1260.0445355145166,GWh,ch
4382,0,2017,1,1,23,0,6,1,5524.46791026375,4447.621702136507,-1076.8462081272428,GWh,ch
4383,0,2017,1,2,23,0,0,0,5486.9248944383335,4409.13599592025,-1077.7888985180834,GWh,ch
4384,0,2017,1,3,23,0,1,0,5449.066278838124,4367.398991730701,-1081.6672871074234,GWh,ch
4385,0,2017,1,4,23,0,2,0,5410.892063462708,4331.78694840787,-1079.1051150548383,GWh,ch
4386,0,2017,1,5,23,0,3,0,5372.4022483125,4308.844198942476,-1063.5580493700236,GWh,ch
4387,0,2017,1,6,23,0,4,0,5333.596833392291,4289.944407979782,-1043.6524254125088,GWh,ch
4388,0,2017,1,7,23,0,5,1,5294.475818696875,4261.672798464076,-1032.803020232799,GWh,ch
4389,0,2017,1,8,23,0,6,1,5255.039204221458,4034.5747812703744,-1220.4644229510836,GWh,ch
4390,0,2017,1,9,23,0,0,0,5215.2869899712505,3962.649402803969,-1252.6375871672813,GWh,ch
4391,0,2017,1,10,23,0,1,0,5175.219175945834,3889.17926456521,-1286.0399113806238,GWh,ch
4392,0,2017,1,11,23,0,2,0,5134.835762145625,3823.822586249651,-1311.0131758959742,GWh,ch
4393,0,2017,1,12,23,0,3,0,5094.136748575417,3765.0840495239277,-1329.0526990514895,GWh,ch
4394,0,2017,1,13,23,0,4,0,5053.122135224791,3717.7136651545347,-1335.4084700702565,GWh,ch
4395,0,2017,1,14,23,0,5,1,5011.791922094583,3677.0514590324074,-1334.7404630621759,GWh,ch
4396,0,2017,1,15,23,0,6,1,4970.228296637083,3510.122829882735,-1460.105466754348,GWh,ch
4397,0,2017,1,16,23,0,0,0,4928.407111737083,3430.9517770818234,-1497.4553346552598,GWh,ch
4398,0,2017,1,17,23,0,1,0,4886.2365886074995,3347.477066999416,-1538.7595216080836,GWh,ch
4399,0,2017,1,18,23,0,2,0,4843.716727252709,3261.601547489037,-1582.1151797636717,GWh,ch
